鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
中山區,房地(土地+建物)+車位,明水路６０７號九樓之１,53.2,都市：其他:第三種住宅區。,,,1090605,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881014,273.2,4,2,3,有,有,69500000,254392,坡道平面,31.46,0,,RPQNMLRLPHPFFCA78EA,163.31,0.0,16.56,有,
內湖區,房地(土地+建物)+車位,安康路３４８號四樓之２,13.67,都市：其他:第三種住宅區。,,,1090606,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930611,77.5,1,1,1,有,有,9080000,153612,坡道平面,31.41,2000000,,RPTRMLOLPHPFFCA56EA,27.2,0.0,3.79,有,
內湖區,房地(土地+建物)+車位,成功路二段３２８號十二樓之１,14.88,都市：其他:第三種商業區。,,,1090626,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981030,198.54,3,2,2,有,有,32800000,165206,坡道平面,56.3,0,,RPPSMLOLPHPFFCA88EA,87.93,6.17,6.0,有,
中山區,房地(土地+建物)+車位,中山北路二段５９巷７號三樓之１,15.82,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1090619,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041127,125.7,2,2,1,有,有,23500000,186953,坡道平面,0.0,0,,RPPQMLRLPHPFFCA98EA,50.57,10.92,3.79,有,
內湖區,房地(土地+建物),內湖路一段６５９號十四樓之２,14.99,都市：其他:交通用地(公共設施用地)。83/6/3,,,1090621,土地1建物1車位0,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0991123,109.64,3,2,1,有,有,28800000,262678,,0.0,0,,RPTQMLRLPHPFFCA76EA,65.89,2.51,4.32,有,
士林區,房地(土地+建物)+車位,天母東路８巷４９號,27.18,都市：其他:第三種住宅區。,,,1090608,土地7建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701214,142.2,3,1,2,有,有,30200000,212377,坡道平面,0.0,0,,RPOPMLRLPHPFFEA88DA,105.06,14.89,0.0,有,
北投區,房地(土地+建物)+車位,三合街一段１１７巷３８弄１０號七樓,39.58,都市：其他:第三種住宅區。,,,1090607,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070614,245.48000000000002,3,2,2,有,有,45150000,206634,坡道平面,39.56,2600000,,RPRNMLQLPHPFFEA88DA,112.56,12.99,13.03,有,
大安區,房地(土地+建物)+車位,敦化南路一段１８７巷３７號六樓,29.45,都市：其他:第四種住宅區。,,,1090608,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840809,144.28,3,1,2,有,有,35000000,242584,升降平面,0.0,0,,RPVOMLRLPHPFFFA96DA,82.7,3.89,9.34,有,
松山區,房地(土地+建物)+車位,健康路４０８號八樓,33.75,都市：其他:第三種住宅區。,,,1090707,土地2建物1車位2,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000706,352.53999999999996,2,2,3,有,有,91280000,258921,坡道平面,83.44,0,,RPTNMLSLPHPFFDA56DA,170.1,8.58,14.14,有,
南港區,房地(土地+建物),研究院路二段１８０巷１號四樓,25.25,都市：其他:第二種住宅區。,,,1090622,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630701,86.85,3,1,1,有,無,9300000,107081,,0.0,0,,RPRPMLSLPHPFFDA56DA,86.85,0.0,0.0,無,
大安區,房地(土地+建物)+車位,敦化南路二段１１巷８號四樓,56.24,都市：其他:敦化南北路特定專用區(B區)(依都市計畫說明書圖規定辦理)(原屬第參種住宅區)。,,,1090612,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990803,228.39,3,2,2,有,有,67500000,295547,升降機械,0.0,0,,RPSTMLPKPHPFFFA86DA,126.02,2.91,13.66,有,
大安區,房地(土地+建物)+車位,敦化南路二段１１巷８號五樓,56.24,都市：其他:敦化南北路特定專用區(B區)(依都市計畫說明書圖規定辦理)(原屬第參種住宅區)。,,,1090612,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990803,228.39,3,2,2,有,有,69000000,302115,升降機械,0.0,0,,RPTTMLPKPHPFFFA96DA,126.02,2.91,13.66,有,
大安區,房地(土地+建物)+車位,敦化南路二段１１巷８號六樓,56.24,都市：其他:敦化南北路特定專用區(B區)(依都市計畫說明書圖規定辦理)(原屬第參種住宅區)。,,,1090612,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990803,228.39,3,2,2,有,有,69000000,302115,升降機械,0.0,0,,RPUTMLPKPHPFFFA07DA,126.02,2.91,13.66,有,
大安區,房地(土地+建物)+車位,敦化南路二段１１巷８號七樓,56.24,都市：其他:敦化南北路特定專用區(B區)(依都市計畫說明書圖規定辦理)(原屬第參種住宅區)。,,,1090612,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990803,237.54000000000002,3,2,2,有,有,69500000,292582,升降機械,0.0,0,,RPVTMLPKPHPFFFA17DA,126.02,2.91,13.66,有,
大安區,房地(土地+建物)+車位,敦化南路二段１１巷８號二樓,56.24,都市：其他:敦化南北路特定專用區(B區)(依都市計畫說明書圖規定辦理)(原屬第參種住宅區)。,,,1090612,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990803,228.39,3,2,2,有,有,68000000,297736,升降機械,0.0,0,,RPWSMLPKPHPFFFA17DA,126.02,2.91,13.66,有,
大安區,房地(土地+建物)+車位,敦化南路二段１１巷８號三樓,56.24,都市：其他:敦化南北路特定專用區(B區)(依都市計畫說明書圖規定辦理)(原屬第參種住宅區)。,,,1090612,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990803,228.39,3,2,2,有,有,68500000,299926,升降機械,0.0,0,,RPOTMLPKPHPFFFA09DA,126.02,2.91,13.66,有,
北投區,房地(土地+建物),天母西路１１７巷５２弄２０號七樓　　　　　　　　　　　,22.6,都市：其他:第三種住宅區。,,,1090622,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731113,120.83000000000001,3,2,2,有,有,21000000,173798,,0.0,0,,RPWNMLSLPHPFFEA96DA,89.55,8.15,7.06,有,
士林區,房地(土地+建物),莊頂路１７２巷３４弄１８號,1171.0,都市：其他:保護區。,,,1090707,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0660205,483.01,5,2,5,有,有,210000000,434774,,0.0,0,,RPXOMLSLPHPFFEA17DA,397.47,85.54,0.0,無,
士林區,房地(土地+建物)+車位,中山北路六段４４１巷２６號二樓,37.6,都市：其他:第三種住宅區。,,,1090611,土地1建物1車位2,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0990517,284.31,0,0,0,無,有,50000000,175864,坡道平面,0.0,0,,RPQQMLLMPHPFFEA68DA,116.25,14.64,6.89,有,
士林區,房地(土地+建物)+車位,天母北路９巷１０號五樓,26.2,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1090624,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060428,116.03,2,2,1,有,有,30500000,283056,升降機械,14.99,1900000,,RPTRMLRLPHPFFEA96DA,60.39,5.0,3.97,有,
內湖區,房地(土地+建物),東湖路１１９巷４９弄６號,31.02,都市：其他:第三種住宅區。,,,1090706,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0740524,110.00999999999999,3,1,1,有,無,17600000,159985,,0.0,0,,RPXNMLSLPHPFFCA96EA,81.32,19.09,0.0,無,
內湖區,房地(土地+建物),內湖路二段２６５號四樓之７,10.19,都市：其他:第三種商業區。,,,1090707,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050601,102.62,2,2,2,有,有,20100000,195868,,0.0,0,,RPXOMLSLPHPFFCA07EA,63.56,0.3,4.59,有,
中山區,房地(土地+建物),南京東路二段１０８號九樓之１６,3.16,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1090608,土地3建物1車位0,九層,十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990917,48.34,1,0,1,有,有,12800000,264791,,0.0,0,,RPRPMLSLPHPFFCA56EA,27.37,1.36,3.47,有,
內湖區,房地(土地+建物),內湖路三段３２６巷３弄９之１號,21.52,都市：其他:道路用地(公共設施用地)。63/2/1,,,1090629,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700525,75.11,3,2,2,有,無,11250000,149780,,0.0,0,,RPXPMLRLPHPFFCA07EA,63.16,11.95,0.0,無,
中山區,房地(土地+建物),林森北路１００號九樓,5.84,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1090614,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710224,69.21000000000001,3,2,1,有,有,12500000,180610,,0.0,0,,RPXQMLTLPHPFFCA37EA,54.74,0.0,0.0,有,
中山區,房地(土地+建物),林森北路２８９號七樓之９,3.4,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區) 但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)。,,,1090616,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660121,42.25,1,1,1,有,有,7350000,173964,,0.0,0,,RPPRMLTLPHPFFCA66EA,35.89,0.0,0.0,有,
文山區,房地(土地+建物),景興路１８８號十八樓之１６,3.71,都市：其他:第三種商業區。,,,1090708,土地1建物1車位0,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0850104,45.43,0,0,0,無,有,6250000,137544,,0.0,0,,RPUNMLTLPHPFFAA56EA,21.46,1.01,2.34,有,
文山區,房地(土地+建物),和平東路四段６５巷２７弄１６之５號,114.69,都市：其他:第二種住宅區。,,,1090707,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0760107,235.38,5,2,3,有,有,30000000,127453,,0.0,0,,RPQNMLNJQHPFFAA08EA,186.13,30.26,18.99,無,
中正區,房地(土地+建物)+車位,師大路２０８號十一樓,20.42,都市：其他:第三種住宅區。,,,1090621,土地3建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010824,155.9,2,2,1,有,有,32500000,208467,坡道機械,17.49,0,,RPVPMLLLRHPFFAA88EA,80.32,8.16,8.22,有,
萬華區,房地(土地+建物)+車位,西園路一段１１５號四樓之５,15.38,都市：其他:第三種商業區。,,,1090703,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080528,186.64,3,2,2,有,有,24000000,148200,坡道平面,43.59,2800000,,RPRNMLSLPHPFFBA88EA,83.4,6.8,5.35,有,
萬華區,房地(土地+建物)+車位,萬大路４２３巷３０弄１５號七樓,34.38,都市：其他:第三種住宅區。,,,1090517,土地1建物1車位1,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870824,151.3,3,2,2,有,有,17750000,117317,坡道平面,0.0,0,,RPQOMLSLPHPFFBA88EA,77.92,1.66,7.56,有,
萬華區,房地(土地+建物)+車位,長沙街二段５１號十一樓之１,10.94,都市：其他:第四種商業區。,,,1090610,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0910917,137.45,3,2,2,有,有,20350000,148054,升降機械,18.24,0,,RPTOMLSLPHPFFBA56EA,80.34,0.0,3.26,有,
萬華區,房地(土地+建物)+車位,長沙街二段５１號十二樓,25.88,都市：其他:第四種商業區。,,,1090608,土地1建物2車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0910917,319.92,3,2,2,有,有,46860000,146474,升降機械,36.48,0,,RPUOMLSLPHPFFBA66EA,187.68,0.0,11.1,有,
大同區,房地(土地+建物),延平北路二段２４７巷３之４號二樓,19.54,都市：其他:第三種商業區。,,,1090710,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670204,55.24,2,1,1,有,無,8300000,150253,,0.0,0,,RPWOMLSLPHPFFBA86EA,42.42,3.08,9.74,無,
內湖區,房地(土地+建物)+車位,金龍路２２１號十一樓,19.75,都市：其他:第三種住宅區。,,,1090526,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090113,156.35,3,2,2,有,有,26210000,208003,坡道平面,41.4,2300000,,RPQVMLRKPHPFFCA76DA,70.83,2.21,6.48,有,
內湖區,房地(土地+建物),金龍路２２３號十二樓,16.71,都市：其他:第三種住宅區。,,,1090524,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090113,97.39,2,2,1,有,有,20710000,212650,,0.0,0,,RPOVMLRKPHPFFCA56DA,57.51,2.21,7.68,有,
內湖區,房地(土地+建物)+車位,民權東路六段２１０巷２１弄１號四樓之１,6.98,都市：其他:第一種商業區。,,,1090716,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1081111,55.739999999999995,0,0,0,無,有,13160000,236096,塔式車位,9.35,0,,RPSVMLKLPHPFFCA98DA,22.18,2.78,4.42,有,
內湖區,房地(土地+建物)+車位,內湖路三段３５９之１號三樓,84.46,都市：其他:第二種住宅區。,,,1090509,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050107,180.52,2,1,1,有,有,24100000,133503,坡道平面,33.15,0,,RPUPMLRLPHPFFCA66DA,76.35,10.85,7.95,有,
中山區,房地(土地+建物),南京東路二段１０８號十八樓之２,3.13,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1090702,土地3建物1車位0,十八層,十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990917,49.33,1,1,1,有,有,13800000,279749,,0.0,0,,RPPNMLOLPHPFFCA28DA,27.06,1.29,3.49,有,
中山區,房地(土地+建物),新生北路三段４６號七樓,3.49,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區) 但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)。,,,1090613,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700504,37.46,0,0,0,無,有,6900000,184196,,0.0,0,,RPWSMLTLPHPFFCA37DA,29.34,0.0,0.0,有,
中山區,房地(土地+建物)+車位,基湖路１２０巷３３號六樓,106.91,都市：其他:住宅區(供住宅使用)。,,,1090606,土地1建物1車位2,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950810,306.88,3,2,3,有,有,69500000,226473,坡道平面,0.0,0,,RPWNMLOKPHPFFCA88DA,159.27,1.52,15.05,有,
內湖區,房地(土地+建物)+車位,成功路四段６１巷５３號十一樓之１,38.81,都市：其他:第三種住宅區。,,,1090612,土地1建物1車位3,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060905,324.93,3,2,2,有,有,55000000,219484,坡道平面,109.89,7800000,,RPSNMLLKPHPFFCA18DA,124.8,6.69,12.45,有,
文山區,房地(土地+建物),景興路３００號十三樓之５,7.49,都市：其他:第三種商業區。,,,1090701,土地3建物1車位0,十三層,二十七層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造,1090110,86.85,1,1,1,有,有,16800000,193437,,0.0,0,,RPPRMLRLPHPFFAA78DA,46.4,5.87,3.6,有,
文山區,房地(土地+建物),興德路２０巷１８號十一樓,9.3,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種住宅區)。,,,1090707,土地2建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040611,33.91,1,1,1,有,有,7650000,225597,,0.0,0,,RPVOMLTLPHPFFAA66DA,18.98,0.74,2.92,有,
士林區,房地(土地+建物)+車位,中山北路五段７２０號六樓,18.29,都市：其他:第三之二種住宅區。,,,1090620,土地2建物1車位1,六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080730,210.89,3,2,2,有,有,51500000,244203,坡道平面,38.1,0,,RPPQMLSLPHPFFEA66EA,105.81,0.0,14.07,有,
士林區,房地(土地+建物)+車位,中山北路六段１９５巷１５號二十樓之１,57.78,都市：其他:第三種住宅區。,,,1090707,土地1建物1車位2,二十層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080403,421.46000000000004,3,2,4,有,無,139880000,378256,坡道平面,67.52,6000000,,RPXNMLTLPHPFFEA27EA,217.29,0.0,18.79,有,
北投區,房地(土地+建物),致遠一路二段７１巷４之１號三樓,21.27,都市：其他:綠地用地(公共設施用地)。65/7/8,,,1090602,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710827,81.64,3,2,1,有,無,11110000,136085,,0.0,0,,RPTOMLSLPHPFFEA86EA,70.15,0.0,4.94,無,
北投區,房地(土地+建物),紗帽路１１６號三樓之５,8.69,都市：其他:陽明山國家公園區(請逕向陽明山國家公園管理處申請)。,,,1090708,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670114,82.86999999999999,1,1,2,有,有,6390000,77109,,0.0,0,,RPRQMLRLPHPFFEA76EA,59.6,0.0,8.25,有,
士林區,房地(土地+建物),中正路３９９巷１弄４號,43.75,都市：其他:第三種住宅區。,,,1090617,土地1建物2車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640117,135.24,5,2,2,有,無,19600000,144928,,0.0,0,,RPQNMLTLPHPFFEA56EA,135.24,0.0,0.0,無,
北投區,房地(土地+建物),建民路９１巷１弄３號四樓,38.0,都市：其他:第三種住宅區。,,,1090510,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660422,81.9,3,2,1,有,無,11615000,141819,,0.0,0,,RPVNMLTLPHPFFEA07EA,73.8,0.0,8.1,無,
士林區,房地(土地+建物),芝玉路二段８４巷３號四樓,24.39,都市：其他:第三種住宅區。,,,1090709,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670201,92.88,3,2,1,有,無,12550000,135121,,0.0,0,,RPPPMLTLPHPFFEA66EA,81.4,0.0,11.48,無,
大安區,房地(土地+建物),大安路一段３１巷９號三樓,39.75,都市：其他:第四種住宅區。,,,1090612,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,加強磚造,,84.84,3,2,1,有,無,18500000,218058,,0.0,0,,RPUPMLRLPHPFFFA07EA,84.84,0.0,0.0,無,
大安區,房地(土地+建物),樂業街１６９巷４８號四樓,30.18,都市：其他:第三種住宅區。,,,1090705,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,106.64,3,2,2,有,無,15500000,145349,,0.0,0,,RPVNMLKMPHPFFFA98EA,92.94,0.0,13.7,無,
大安區,房地(土地+建物),新生南路二段８２號五樓之５,10.1,都市：其他:第三種住宅區。,,,1090624,土地15建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690526,48.76,1,1,1,有,有,12500000,256358,,0.0,0,,RPUNMLQKPHPFFFA66EA,37.45,0.0,5.02,有,
文山區,房地(土地+建物),景興路１８８號十五樓之１０,3.64,都市：其他:第三種商業區。,,,1090705,土地1建物1車位0,十五層,二十四層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0850104,44.53,1,0,1,有,有,6100000,136956,,0.0,0,,RPQNMLRLPHPFFAA48DA,21.17,0.72,2.41,有,
萬華區,房地(土地+建物),環河南路二段２８０巷１０號二樓,31.25,都市：其他:第三種住宅區。,,,1090713,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640904,92.3,3,2,1,有,無,9250000,100217,,0.0,0,,RPXOMLRLPHPFFBA76DA,74.02,0.0,18.28,無,
萬華區,房地(土地+建物)+車位,桂林路１０９號十三樓之７,6.08,都市：其他:第四種商業區。,,,1090616,土地1建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008,96.74,2,2,1,有,有,16300000,183815,坡道機械,12.96,900000,,RPQOMLTLPHPFFBA88DA,46.51,6.79,2.78,有,
中山區,房地(土地+建物),南京東路三段８９巷２７弄１６號九樓,17.58,都市：其他:第三種住宅區。,,,1090611,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1061002,88.49,0,0,0,無,有,24500000,276867,,0.0,0,,RPVOMLOKPHPFFCA88DA,49.65,6.37,3.78,有,
中山區,房地(土地+建物)+車位,民權東路一段１７號四樓,20.73,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1090612,土地1建物1車位1,四層,十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1040623,284.23,2,2,2,有,有,54880000,193083,坡道平面,47.52,0,,RPORMLTLPHPFFCA09DA,128.4,4.36,25.3,有,
內湖區,房地(土地+建物)+車位,內湖路三段３５９之２號二樓,79.32,都市：其他:第二種住宅區。,,,1090618,土地1建物1車位2,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050107,188.16,3,2,2,有,有,23480000,157394,坡道平面,66.3,4300000,,RPPNMLSLPHPFFCA68DA,73.36,6.09,8.32,有,
大同區,房地(土地+建物)+車位,涼州街２號七樓之８,22.32,都市：其他:第四種住宅區。,,,1090619,土地1建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000318,209.75,3,2,2,有,有,41200000,196424,坡道機械,13.36,0,,RPUOMLOLPHPFFBA88EA,108.34,4.21,12.12,有,
中正區,房地(土地+建物),林森南路２號五樓之３,14.82,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區及第貳種商業區)。,,,1090623,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0650930,88.98,0,0,0,無,有,18000000,202293,,0.0,0,,RPWPMLSLPHPFFBA96EA,69.87,0.0,6.03,有,
大同區,房地(土地+建物)+車位,承德路三段２６３號四樓之６,19.64,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1090716,土地2建物1車位2,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010918,214.49,3,2,2,有,有,37500000,174833,坡道平面,59.75,0,,RPOPMLSLPHPFFBA78EA,81.89,4.85,14.97,有,
萬華區,房地(土地+建物)+車位,康定路１７６號十二樓,12.22,都市：其他:第四種商業區。,,,1090708,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040527,173.65,3,2,2,有,有,28500000,164123,升降機械,16.58,0,,RPXNMLKMPHPFFBA78EA,77.32,0.0,32.46,有,
萬華區,房地(土地+建物),西昌街５３號,14.46,都市：其他:第四種住宅區。,,,1090701,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090325,56.97,2,1,1,有,無,13000000,228190,,0.0,0,,RPUNMLTLPHPFFBA66EA,39.24,0.0,0.0,有,
信義區,房地(土地+建物),松山路４８２巷２４號九樓,8.06,都市：其他:第三之一種住宅區。,,,1090630,土地2建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740723,71.38,2,1,1,有,有,15000000,210143,,0.0,0,,RPXNMLKMPHPFFDA98EA,52.31,0.0,7.45,有,
信義區,房地(土地+建物),松山路４８２巷２６號九樓,8.06,都市：其他:第三之一種住宅區。,,,1090630,土地2建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740723,71.38,2,1,1,有,有,15000000,210143,,0.0,0,,RPOOMLKMPHPFFDA18EA,52.31,0.0,7.45,有,
松山區,房地(土地+建物),南京東路五段１２３巷６弄２號二樓,63.75,都市：其他:第三種住宅區。,,,1090704,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0551006,164.96,3,2,2,有,無,30000000,181862,,0.0,0,,RPSPMLKMPHPFFDA68EA,148.0,0.0,16.96,無,
信義區,房地(土地+建物),虎林街２５６巷５號二樓,28.25,都市：其他:第三種住宅區。,,,1090604,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621204,72.76,2,2,1,有,無,9900000,136064,,0.0,0,,RPROMLSLPHPFFDA56EA,62.64,0.0,10.12,無,
信義區,房地(土地+建物),和平東路三段４６３巷６號二樓,19.6,都市：其他:第三種住宅區。,,,1090424,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680424,75.52,3,2,2,有,無,14500000,192002,,0.0,0,,RPROMLMLPHPFFDA58EA,61.93,0.0,13.59,無,
信義區,房地(土地+建物),吳興街６００巷７６弄１１５號五樓,17.32,都市：其他:第三種住宅區。,,,1090629,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811222,78.85,2,1,1,有,有,12580000,159543,,0.0,0,,RPSNMLNLPHPFFDA68EA,63.4,0.92,8.48,有,
信義區,房地(土地+建物),信義路五段１２７號十樓之５,6.89,都市：其他:特定業務區(信義計畫特定專用區)。,,,1090704,土地1建物1車位0,十層,十九層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0951229,43.28,1,1,1,有,有,10380000,239834,,0.0,0,,RPVNMLNLPHPFFDA98EA,24.16,1.47,2.97,有,
松山區,房地(土地+建物),八德路四段１０６巷２弄３號,44.0,都市：其他:道路用地(公共設施用地)。62/12/31,,,1090629,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),,加強磚造,0570517,104.48,3,2,3,有,無,31000000,296708,,0.0,0,,RPWNMLNLPHPFFDA09EA,104.48,0.0,0.0,無,
內湖區,房地(土地+建物),陽光街１６１巷１２之９號二樓,21.17,都市：其他:第二種住宅區。,,,1090613,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080716,41.07,1,1,1,有,有,8700000,211833,,0.0,0,,RPQRMLTLPHPFFCA76EA,22.23,2.88,0.0,有,
