鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
萬華區,房地(土地+建物),臺北市萬華區中華路二段504巷17號九樓,12.4,住,,,1081026,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,46.08,2,1,1,有,有,6700000,145399,,0.0,0,,RPVPMLNJKIOFFBA08CA,38.94,0.0,7.14,,
文山區,房地(土地+建物),臺北市文山區興隆路四段７４巷２１弄１７號六樓,24.35,住,,,1081109,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810805,89.16999999999999,2,2,2,有,有,11850000,132892,,0.0,0,,RPRPMLTKKIOFFAA28CA,45.03,16.91,4.91,,
文山區,房地(土地+建物),臺北市文山區指南路三段26號7樓之7,12.3,住,,,1080905,土地1建物1車位0,七層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970508,45.79,1,1,1,有,有,7100000,155056,,0.0,0,,RPQOMLOJKIOFFAA47CA,25.06,0.0,5.09,,
萬華區,房地(土地+建物)+車位,臺北市萬華區成都路１０２號十三樓之３,8.89,商,,,1081017,土地1建物1車位1,十三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060418,153.26999999999998,2,2,2,有,有,22500000,146800,坡道平面,35.18,0,,RPOOMLSKKIOFFBA87CA,66.74,4.07,7.77,,
萬華區,房地(土地+建物)+車位,臺北市萬華區西園路二段322號5樓之1,15.39,住,,,1081010,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041002,122.55000000000001,2,2,1,有,有,15150000,123613,升降機械,29.93,0,,RPUPMLNJKIOFFBA97CA,56.8,0.37,4.1,,
萬華區,房地(土地+建物),臺北市萬華區青年路１６８巷２弄２６號三樓,14.13,住,,,1081106,土地2建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,37.87,2,1,1,有,無,5000000,132031,,0.0,0,,RPSOMLNJKIOFFBA67CA,37.87,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區德昌街１０巷２號三樓,26.5,住,,,1081030,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640115,77.3,3,2,1,有,無,10900000,141009,,0.0,0,,RPPRMLOJKIOFFBA77CA,64.36,0.0,12.94,,
中正區,房地(土地+建物),臺北市中正區臨沂街32巷2號四樓之2,10.26,住,,,1081101,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1040206,45.66,1,1,1,有,有,11500000,251862,,0.0,0,,RPPOMLPJKIOFFBA57CA,19.52,0.94,3.88,,
大同區,房地(土地+建物)+車位,臺北市大同區延平北路三段５號十樓之１,9.6,其他,,,1081104,土地3建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,121.35999999999999,3,2,2,有,有,25700000,233061,坡道機械,19.67,2000000,,RPVPMLPJKIOFFBA28CA,66.17,0.0,5.15,,
大同區,房地(土地+建物),臺北市大同區民權西路２３７之８號十四樓之１,6.02,其他,,,1081028,土地3建物1車位0,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,63.45,1,1,1,有,有,15330000,241608,,0.0,0,,RPWPMLPJKIOFFBA38CA,40.04,0.0,4.46,,
大同區,房地(土地+建物),臺北市大同區迪化街二段８０號三樓之１,16.25,住,,,1081030,土地5建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800125,80.35000000000001,5,0,5,有,無,10900000,135657,,0.0,0,,RPQOMLTJKIOFFBA08CA,54.11,0.0,11.93,,
大同區,房地(土地+建物)+車位,臺北市大同區承德路二段６９號十一樓,20.82,商,,,1081115,土地2建物1車位1,十一層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060925,252.70999999999998,3,2,3,有,有,61880000,283076,坡道平面,42.06,2250000,,RPTNMLSJKIOFFBA18CA,126.02,10.83,10.81,,
大同區,房地(土地+建物)+車位,臺北市大同區承德路二段６９號十一樓之１,14.97,商,,,1081115,土地2建物1車位1,十一層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060925,167.57,3,2,2,有,有,44600000,283019,坡道機械,15.99,1700000,,RPUNMLSJKIOFFBA28CA,94.42,1.95,9.93,,
中山區,房地(土地+建物)+車位,臺北市中山區林森北路４７９號三樓之４,4.44,商,,,1081115,土地1建物1車位1,三層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0920122,60.78,1,1,1,有,有,8600000,141494,坡道平面,0.0,0,,RPOUMLNKKIOFFCA08CA,22.72,0.0,2.76,,
中山區,房地(土地+建物)+車位,臺北市中山區樂群二路２１４號二樓,54.45,住,,,1081024,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890628,191.61,3,2,2,有,有,27750000,144825,坡道平面,0.0,0,,RPSPMLNJKIOFFCA87CA,77.76,25.01,8.22,,
內湖區,房地(土地+建物),臺北市內湖區安泰街６４巷３號,31.66,住,,,1081021,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690818,95.2,3,2,2,有,無,12000000,126050,,0.0,0,,RPVRMLMKKIOFFCA38CA,86.52,8.68,0.0,,
中山區,房地(土地+建物)+車位,臺北市中山區雙城街13巷22號十樓,23.97,商,,,1081105,土地1建物1車位2,十層，十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021231,210.31,3,2,3,有,有,36800000,180331,其他,24.54,3300000,,RPPRMLTJKIOFFCA38CA,117.74,0.0,8.71,,
中山區,房地(土地+建物)+車位,臺北市中山區雙城街13巷22號十樓之1,24.34,商,,,1081109,土地1建物1車位1,十層，十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021231,199.57999999999998,3,2,3,有,有,36600000,185675,其他,10.54,1500000,,RPQRMLTJKIOFFCA48CA,106.64,0.0,8.71,,
中山區,房地(土地+建物),臺北市中山區林森北路472號9樓之5,3.59,商,,,1081113,土地1建物1車位0,九層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850730,32.4,0,1,1,有,有,5300000,163580,,0.0,0,,RPOOMLOJKIOFFCA47CA,19.39,0.0,2.95,,
中山區,房地(土地+建物),臺北市中山區雙城街３巷２號１４樓之３,6.0,商,,,1081112,土地1建物1車位0,十四層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841201,41.72,1,1,1,有,有,7500000,179770,,0.0,0,,RPTRMLNJKIOFFCA18CA,23.09,0.0,4.95,,
信義區,房地(土地+建物),臺北市信義區基隆路一段１４７巷５弄１４號二樓,24.75,住,,,1081025,土地2建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620820,64.12,2,2,1,有,無,15500000,241734,,0.0,0,,RPUNMLTJKIOFFDA58CA,64.12,0.0,0.0,,
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段117巷70號五樓,48.6,住,,,1081016,土地1建物1車位2,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070502,309.18,3,2,2,有,有,48950000,192663,坡道平面,82.1,5200000,,RPSNMLPLKIOFFEA28CA,136.88,3.56,12.65,,
北投區,房地(土地+建物)+車位,臺北市北投區致遠二路８７巷３０號４樓,19.36,住,,,1081119,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080909,112.62,2,2,1,有,有,22200000,214393,升降機械,19.8,2300000,,RPVOMLKMKIOFFEA28CA,43.9,8.83,3.75,,
北投區,房地(土地+建物),臺北市北投區文化三路１８號三樓,39.7,住,,,1081031,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840110,145.25,2,2,2,有,有,20500000,141136,,0.0,0,,RPVNMLOJKIOFFEA28CA,100.19,0.0,10.63,,
士林區,房地(土地+建物),臺北市士林區克強路10巷9弄1號5樓,38.5,住,,,1081107,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720712,130.86,3,2,2,有,無,17500000,133731,,0.0,0,,RPTOMLLKKIOFFEA97CA,93.3,17.01,8.97,,
大安區,房地(土地+建物),臺北市大安區樂業街１４１號二樓,29.2,住,,,1081111,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,100.4,3,2,2,有,無,18450000,183765,,0.0,0,,RPRPMLOJKIOFFFA18CA,89.68,0.0,10.72,,
南港區,房地(土地+建物)+車位,臺北市南港區興南街１５２號１１樓,39.45,住,,,1081113,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010813,254.32999999999998,0,1,3,有,有,41500000,185750,坡道平面,44.37,2500000,,RPVNMLRJKIOFFDA58DA,123.82,12.48,11.26,,
松山區,房地(土地+建物),臺北市松山區健康路６６號３樓,31.25,住,,,1081002,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,110.16,3,2,2,有,無,19800000,179739,,0.0,0,,RPRQMLNKKIOFFDA18DA,110.16,0.0,0.0,,
文山區,房地(土地+建物)+車位,臺北市文山區指南路三段５６號２樓,31.4,住,,,1081030,土地1建物1車位2,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961001,177.34,3,2,2,有,有,20600000,127681,坡道機械,35.58,2500000,,RPUNMLTKKIOFFAA48DA,85.02,0.0,9.56,,
文山區,房地(土地+建物)+車位,臺北市文山區木柵路四段１３９號１１樓之３,40.5,其他,,,1081029,土地2建物1車位2,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000214,158.25,3,2,2,有,有,26080000,178431,坡道機械,28.9,3000000,,RPQNMLSJKIOFFAA87DA,77.35,4.74,8.36,,
大安區,房地(土地+建物),臺北市大安區濟南路三段３１號三樓,35.0,住,,,1081021,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730220,188.14000000000001,4,2,2,有,無,43100000,229085,,0.0,0,,RPVNMLOKJHPFFFA38CA,139.92,0.0,18.82,,
士林區,房地(土地+建物),臺北市士林區雨農路30號,44.84,住,,,1081113,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690227,123.74,3,1,2,有,無,38800000,313561,,0.0,0,,RPUOMLLKKIOFFEA08CA,108.84,14.9,0.0,,
北投區,房地(土地+建物),臺北市北投區光明路２２０號八樓之４,9.69,其他,,,1081113,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670104,100.81,3,2,2,有,有,14500000,143835,,0.0,0,,RPPNMLPJKIOFFEA77CA,75.98,0.0,12.2,,
士林區,房地(土地+建物),臺北市士林區福港街２５９巷１８弄９號三樓,23.25,住,,,1081016,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610427,73.62,2,1,2,有,無,10500000,142624,,0.0,0,,RPSNMLQJKIOFFEA18CA,73.62,0.0,0.0,,
北投區,房地(土地+建物)+車位,臺北市北投區承德路7段282號10樓之1,27.78,住,,,1081107,土地2建物1車位1,十層，十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951214,195.76999999999998,3,2,2,有,有,23000000,117485,升降平面,0.0,0,,RPOPMLOLKIOFFEA97CA,100.85,1.41,14.79,,
北投區,房地(土地+建物),臺北市北投區大興街９巷５５號三樓,31.25,住,,,1081115,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630620,87.02,3,2,2,有,無,12580000,144564,,0.0,0,,RPUNMLQLKIOFFEA58CA,79.52,0.0,7.5,,
松山區,房地(土地+建物),臺北市松山區撫遠街３８３巷４號四樓,34.75,住,,,1081111,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630318,98.5,4,3,2,有,無,15880000,161218,,0.0,0,,RPUPMLLMKIOFFDA28CA,91.73,0.0,6.77,,
松山區,房地(土地+建物)+車位,臺北市松山區民生東路三段１１２號十樓之１,41.8,商,,,1080630,土地1建物2車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730626,294.38,5,2,4,有,有,58000000,197024,坡道平面,0.0,0,,RPVPMLOKJHPFFDA38CA,232.77,0.91,23.39,,
信義區,房地(土地+建物),臺北市信義區吳興街６００巷８３弄１４號三樓,31.2,住,,,1081021,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711125,106.89,3,2,2,有,無,11400000,106652,,0.0,0,,RPQOMLOJKIOFFDA77CA,97.23,0.0,9.66,,
內湖區,房地(土地+建物),臺北市內湖區環山路一段６３號二樓,32.25,住,,,1081025,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670605,90.81,3,2,1,有,無,11500000,126638,,0.0,0,,RPUNMLPJKIOFFCA08CA,83.14,0.0,7.67,,
內湖區,房地(土地+建物),臺北市內湖區成功路二段４３２號五樓,33.5,住,,,1081030,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760520,117.94999999999999,4,1,2,有,無,16000000,135651,,0.0,0,,RPOPMLOJKIOFFCA57CA,92.29,0.0,9.53,,
中山區,房地(土地+建物),臺北市中山區林森北路２８９號六樓之１,6.04,商,,,1081014,土地2建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660121,77.56,2,2,1,有,有,9300000,119907,,0.0,0,,RPPOMLTJKIOFFCA08CA,68.04,0.0,0.0,,
中山區,房地(土地+建物)+車位,臺北市中山區建國北路三段７１號五樓之７,12.3,住,,,1081028,土地2建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,123.3,0,0,0,無,有,26900000,242769,坡道平面,26.49,3400000,,RPRNMLKLKIOFFCA47CA,52.1,3.81,5.34,,
中山區,房地(土地+建物)+車位,臺北市中山區建國北路三段７１號三樓之１,8.45,住,,,1080624,土地2建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,84.72,0,0,0,無,有,19100000,230336,坡道機械,8.3,1500000,,RPUNMLKLKIOFFCA77CA,42.21,0.0,6.11,,
中山區,房地(土地+建物),臺北市中山區市民大道二段67巷38號三樓,23.88,其他,,,1081022,土地1建物1車位0,三層,四層,套房(1房1廳1衛),住家用,加強磚造,0590608,59.39,1,0,1,有,無,9270000,156087,,0.0,0,,RPPPMLKLKIOFFCA47CA,59.39,0.0,0.0,,
大同區,房地(土地+建物)+車位,臺北市大同區民權西路２３７之８號十三樓之２,17.56,其他,,,1081029,土地3建物1車位2,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,244.64,4,2,2,有,有,47480000,231548,坡道平面,59.02,4500000,,RPRNMLQJKIOFFBA77CA,116.92,0.0,13.24,,
大同區,房地(土地+建物)+車位,臺北市大同區民權西路２３７之８號十四樓之７,6.68,其他,,,1081017,土地3建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,90.31,2,2,1,有,有,19050000,242780,坡道機械,19.67,1900000,,RPXPMLPJKIOFFBA48CA,44.75,0.0,4.81,,
大同區,房地(土地+建物)+車位,臺北市大同區民權西路２３７之１號九樓之６,10.88,其他,,,1081029,土地3建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,134.76999999999998,3,2,2,有,有,28600000,231972,坡道機械,19.67,1900000,,RPOQMLPJKIOFFBA67CA,71.05,0.0,9.67,,
大同區,房地(土地+建物),臺北市大同區民權西路２３７之８號十二樓之５,5.61,其他,,,1081029,土地3建物1車位0,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,59.129999999999995,1,1,1,有,有,14650000,247759,,0.0,0,,RPPQMLPJKIOFFBA77CA,37.88,0.0,3.56,,
大同區,房地(土地+建物),臺北市大同區民權西路２３７之８號十一樓之７,6.68,其他,,,1081026,土地3建物1車位0,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,70.64,2,1,1,有,有,16780000,237542,,0.0,0,,RPQQMLPJKIOFFBA87CA,44.75,0.0,4.81,,
大同區,房地(土地+建物),臺北市大同區保安街72巷3號二樓之3,7.48,商,,,1081111,土地1建物1車位0,二層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970612,37.69,1,1,1,有,有,7900000,209605,,0.0,0,,RPQPMLRKKIOFFBA08CA,20.64,0.0,3.84,,
文山區,房地(土地+建物),臺北市文山區木柵路四段159巷184號3樓,29.1,住,,,1081031,土地4建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,103.22,3,2,1,有,無,7500000,72660,,0.0,0,,RPVNMLKKKIOFFAA57CA,90.3,0.0,12.92,,
中正區,房地(土地+建物),臺北市中正區?門街９９巷３０之８號,26.52,住,,,1081104,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840804,88.54,2,2,1,有,無,14800000,167156,,0.0,0,,RPPNMLMKKIOFFAA17CA,68.07,7.58,0.0,,
文山區,房地(土地+建物),臺北市文山區興順街８０巷１１號六樓,22.65,住,,,1081030,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960125,89.68,2,1,1,有,有,17000000,189563,,0.0,0,,RPQOMLQKKIOFFAA77CA,58.84,0.4,5.21,,
中正區,房地(土地+建物),臺北市中正區同安街６９巷８號三樓,18.0,住,,,1081118,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700126,66.38,2,2,1,有,無,12800000,192829,,0.0,0,,RPRNMLSJKIOFFAA87CA,55.81,0.0,10.57,,
中正區,房地(土地+建物)+車位,臺北市中正區和平西路二段７０巷２弄２號七樓,15.62,住,,,1081105,土地3建物1車位1,七層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0990714,91.78999999999999,1,1,1,有,有,19500000,212441,塔式車位,23.42,0,,RPPNMLPKJHPFFAA37CA,33.29,6.09,4.86,,
大同區,房地(土地+建物),臺北市大同區甘州街５０號五樓,19.0,商,,,1081118,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670325,67.09,3,2,1,有,無,10880000,162170,,0.0,0,,RPXNMLOLKIOFFBA38CA,67.09,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區昆明街３１６號六樓,29.46,商,,,1081005,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780125,149.99,3,2,2,有,有,18500000,123342,,0.0,0,,RPTNMLQJKIOFFBA97CA,118.07,2.56,12.3,,
中山區,房地(土地+建物),臺北市中山區新生北路二段４３號五樓之７,9.69,住,,,1081107,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0650722,62.92,2,1,2,有,有,10500000,166879,,0.0,0,,RPTNMLTKKIOFFCA48CA,53.21,0.0,0.0,,
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段28號6樓,38.23,住,,,1081024,土地2建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080418,240.35000000000002,4,2,3,有,無,41680000,173414,坡道平面,38.92,0,,RPXNMLPLKIOFFCA58CA,110.3,12.6,15.72,,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路333巷92號2樓,40.42,住,,,1080419,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080927,198.02999999999997,4,2,2,有,無,35630000,202896,坡道平面,35.73,2700000,,RPPPMLRLKIOFFCA18CA,90.39,5.66,9.77,,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路333巷92號4樓,40.42,住,,,1080224,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080927,206.36,4,2,2,有,有,36000000,204431,坡道平面,42.98,2600000,,RPTPMLRLKIOFFCA58CA,90.39,6.26,9.87,,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路333巷92號5樓,40.42,住,,,1080129,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080927,206.36,4,2,2,有,有,37000000,210552,坡道平面,42.98,2600000,,RPQQMLRLKIOFFCA38CA,90.39,6.26,9.87,,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路333巷92號8樓,40.48,住,,,1080925,土地1建物1車位2,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080927,227.98,4,2,2,有,有,39280000,210443,坡道平面,64.61,4900000,,RPRQMLRLKIOFFCA48CA,90.39,6.26,9.87,,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路333巷90號4樓,29.97,住,,,1080418,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080927,162.57,3,2,2,有,有,27150000,194339,坡道平面,35.73,2500000,,RPTQMLRLKIOFFCA68CA,66.94,8.14,7.62,,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路333巷90號5樓,29.97,住,,,1080123,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080927,162.57,3,2,2,有,有,27460000,196783,坡道平面,35.73,2500000,,RPUQMLRLKIOFFCA78CA,66.94,8.14,7.62,,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路333巷92號9樓,51.36,住,,,1080203,土地1建物1車位1,九層，見其他登記事項,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080927,249.69,4,2,2,有,有,49110000,216910,坡道平面,35.73,2700000,,RPRPMLLMKIOFFCA87CA,114.69,8.04,16.47,,
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段５號六樓,24.72,住,,,1080618,土地2建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071109,194.88,2,2,2,有,有,53300000,312151,坡道平面,33.74,3000000,,RPOQMLKMKIOFFCA57CA,90.88,6.08,10.87,,
中山區,房地(土地+建物),臺北市中山區新生北路三段６４號２樓之２,2.41,商,,,1081118,土地4建物1車位0,二層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0681224,20.93,1,1,1,有,有,3650000,174391,,0.0,0,,RPSPMLTJKIOFFCA48CA,15.64,0.0,1.88,,
松山區,房地(土地+建物),臺北市松山區民生東路五段６９巷３弄１３號四樓之１,28.68,住,,,1081009,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680719,147.77,4,2,2,有,無,36880000,249577,,0.0,0,,RPPNMLOKKIOFFDA67CA,114.45,0.0,17.49,,
南港區,房地(土地+建物)+車位,臺北市南港區重陽路１２５巷２８號九樓,31.06,住,,,1081024,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951214,156.63,2,2,2,有,有,28300000,180681,坡道平面,0.0,0,,RPVOMLNKKIOFFDA28CA,75.63,1.71,6.73,,
信義區,房地(土地+建物)+車位,臺北市信義區松勤街９號十八樓之１０及松勤街９與１１號,12.73,其他,,,1081008,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0961225,134.3,1,1,1,有,有,45080000,335666,坡道平面,34.9,0,,RPXNMLLKKIOFFDA18CA,57.22,9.36,0.14,,
松山區,房地(土地+建物)+車位,臺北市松山區三民路２９巷７號１２樓之１,39.12,住,,,1081122,土地2建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931111,183.67000000000002,3,2,2,有,無,36500000,198726,坡道平面,0.0,0,,RPTNMLMKKIOFFDA87CA,101.82,2.02,12.25,,
南港區,房地(土地+建物),臺北市南港區研究院路三段86巷5號,26.45,住,,,1081114,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,95.7,3,2,1,有,無,11000000,114943,,0.0,0,,RPTQMLQJKIOFFDA48CA,80.04,15.66,0.0,,
松山區,房地(土地+建物),臺北市松山區民生東路五段２２６之１號三樓,25.22,商,,,1081113,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701222,133.69,3,2,2,有,有,27080000,202558,,0.0,0,,RPRNMLSJKIOFFDA18CA,103.95,0.0,14.03,,
信義區,房地(土地+建物),臺北市信義區基隆路一段19號11樓之3,10.4,商,,,1081024,土地5建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021107,97.38,2,2,2,有,有,22100000,226946,,0.0,0,,RPRNMLQJKIOFFDA97CA,56.48,1.92,7.05,,
松山區,房地(土地+建物),臺北市松山區富錦街107巷1弄2號三樓,64.0,住,,,1081108,土地2建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630114,116.57,3,2,2,有,無,28700000,246204,,0.0,0,,RPPPMLTKKIOFFDA38CA,116.57,0.0,0.0,,
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路１５７巷３６弄６２號七樓,14.63,住,,,1081022,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030129,103.22999999999999,2,2,1,有,有,21300000,206335,其他,18.7,0,,RPUPMLTKKIOFFDA88CA,47.63,5.29,3.13,,
士林區,房地(土地+建物),臺北市士林區承德路４段12巷78號2樓,45.75,住,,,1081030,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621130,117.06,3,2,1,有,無,16300000,139245,,0.0,0,,RPSOMLNJJHPFFEA87CA,104.9,0.0,12.16,,
北投區,房地(土地+建物),臺北市北投區三合街一段38號八樓之3,14.58,住,,,1081109,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1061222,71.61,2,1,1,有,有,15000000,209468,,0.0,0,,RPQPMLKMKIOFFEA87CA,42.03,2.06,4.03,,
北投區,房地(土地+建物)+車位,臺北市北投區翠宜路59號,91.08,住,,,1081017,土地1建物1車位1,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950619,200.88,2,3,2,有,有,30000000,149343,坡道平面,0.0,0,,RPPQMLNKKIOFFEA97CA,102.01,0.0,13.14,,
北投區,房地(土地+建物)+車位,臺北市北投區翠宜路59號2樓,91.08,住,,,1081017,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950619,200.88,3,2,2,有,有,26000000,129431,坡道平面,0.0,0,,RPQQMLNKKIOFFEA08CA,102.01,0.0,13.14,,
士林區,房地(土地+建物)+車位,臺北市士林區承德路四段１巷２５號三樓,22.5,住,,,1081101,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040715,187.82999999999998,3,2,2,有,有,33750000,207714,坡道平面,39.79,3000000,,RPPNMLQKKIOFFEA97CA,91.38,0.0,6.22,,
