鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
大同區,房地(土地+建物)+車位,臺北市大同區雙連街79號六樓之3,21.92,住,,,1071105,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060726,226.96,4,2,2,有,無,50120000,246547,坡道平面,35.84,3000000,,RPSNMLQJOHOFFBA18CA,114.68,2.65,16.2,,
大同區,房地(土地+建物)+車位,臺北市大同區雙連街75號十四樓之1,25.05,住,,,1070504,土地1建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060726,269.93,4,2,2,有,無,60000000,272383,坡道平面,71.68,6000000,,RPTNMLQJOHOFFBA28CA,119.71,2.58,16.2,,
大安區,房地(土地+建物)+車位,臺北市大安區敦南街88號二十一樓,62.63,住,,,1071205,土地1建物1車位4,二十一層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1051005,578.96,4,2,4,有,有,199700000,344929,坡道平面,138.46,0,,RPQOMLLKOHOFFFA08CA,305.17,23.55,26.85,,
大安區,房地(土地+建物)+車位,臺北市大安區敦南街86號二十一樓,63.87,住,,,1071205,土地1建物1車位5,二十一層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1051005,618.6,4,2,4,有,有,204000000,329782,坡道平面,178.09,0,,RPWOMLMKOHOFFFA78CA,335.76,23.55,26.85,,
大安區,房地(土地+建物),臺北市大安區和平東路一段１９１號１２樓,7.97,商,,,1070417,土地2建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071224,83.56,1,1,1,有,有,34060000,407611,,0.0,0,,RPXNMLQLOHOFFFA66CA,45.62,2.42,2.95,,
大安區,房地(土地+建物),臺北市大安區復興南路2段160巷1號6樓,21.62,商,,,1070329,土地2建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080116,193.73000000000002,4,2,2,有,無,68200000,352036,,0.0,0,,RPOPMLKLOHOFFFA97CA,115.96,7.1,7.5,,
大同區,房地(土地+建物),臺北市大同區蘭州街６巷２號九樓之１,12.59,商,,,1070307,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690226,96.87,3,1,4,有,有,14200000,146588,,0.0,0,,RPWQMLQKOHPFFBA09CA,74.79,0.0,8.54,,
大同區,房地(土地+建物),臺北市大同區蘭州街６巷２號九樓之２,13.11,商,,,1070307,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690226,102.73,3,1,4,有,有,14900000,145040,,0.0,0,,RPXQMLQKOHPFFBA56CA,84.98,0.0,3.7,,
文山區,房地(土地+建物),臺北市文山區興隆路二段２５２號十樓,14.02,其他,,,1071218,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840105,86.45,2,2,1,有,有,14750000,170619,,0.0,0,,RPXNMLKKOHOFFAA08CA,58.33,2.78,8.0,,
松山區,房地(土地+建物),臺北市松山區光復北路６０巷４６號二樓,25.93,住,,,1070903,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0681109,129.31,3,2,2,有,有,26300000,203387,,0.0,0,,RPOQMLKLOHOFFDA87CA,102.17,0.0,27.14,,
南港區,房地(土地+建物),臺北市南港區南港路一段２０之１號,233.0,住,,,1070208,土地1建物1車位0,全,一層,透天厝,住商用,加強磚造,,302.76,3,2,2,有,無,84579000,279360,,0.0,0,,RPPQMLMKOHOFFDA08CA,290.02,6.37,6.37,,
大同區,房地(土地+建物)+車位,臺北市大同區雙連街７９號九樓之２,25.05,住,,,1070328,土地1建物1車位2,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060726,269.93,4,2,2,有,無,59300000,263822,坡道平面,71.69,7000000,,RPWNMLSKOHOFFBA88CA,119.71,2.58,16.2,,
大同區,房地(土地+建物)+車位,臺北市大同區雙連街７５號四樓,24.2,住,,,1070130,土地1建物1車位2,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060726,262.81,4,2,2,有,無,51680000,242139,坡道平面,71.68,5400000,,RPOOMLSKOHOFFBA18CA,114.68,2.65,16.2,,
大安區,房地(土地+建物),臺北市大安區安居街８巷６弄２號,26.5,住,,,1070502,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0710824,130.51,3,1,1,有,無,22000000,168569,,0.0,0,,RPWNMLNKOHOFFFA78CA,81.67,46.14,0.0,,
中山區,房地(土地+建物)+車位,臺北市中山區長安東路二段２０８號四樓,17.18,商,,,1071221,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960623,216.3,4,2,2,有,有,44800000,207120,坡道平面,35.07,0,,RPQPMLRKOHOFFCA48CA,114.53,4.57,14.91,,
內湖區,房地(土地+建物),臺北市內湖區新明路４２８巷１號二樓,12.8,住,,,1070811,土地1建物1車位0,二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,80.43,2,2,1,有,有,14000000,174064,,0.0,0,,RPOQMLPKPHOFFCA28CA,43.63,3.54,4.33,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路428巷1號2樓之1,13.81,住,,,1070821,土地1建物1車位1,二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,115.3,2,2,1,有,有,17300000,175871,坡道平面,30.01,2300000,,RPQQMLPKPHOFFCA48CA,42.66,7.57,4.41,,
內湖區,房地(土地+建物),臺北市內湖區新明路428巷1號2樓之2,12.84,住,,,1070910,土地1建物1車位0,二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,80.52000000000001,2,2,1,有,有,13830000,171759,,0.0,0,,RPRQMLPKPHOFFCA58CA,38.81,7.39,5.39,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路428巷1號2樓之3,11.72,住,,,1070801,土地1建物1車位1,二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,102.96000000000001,2,1,1,有,有,15000000,173913,坡道平面,30.74,2440000,,RPSQMLPKPHOFFCA68CA,39.01,3.61,3.66,,
內湖區,房地(土地+建物),臺北市內湖區新明路４２８巷１號7樓,11.9,住,,,1070423,土地1建物1車位0,七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,74.61,2,1,1,有,有,13080000,175312,,0.0,0,,RPUQMLPKPHOFFCA88CA,40.1,3.95,3.71,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號8樓,12.11,住,,,1070513,土地1建物1車位1,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,105.34,2,1,1,有,有,15200000,174263,坡道平面,30.74,2200000,,RPVQMLPKPHOFFCA98CA,40.1,3.95,3.71,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號10樓,12.11,住,,,1070527,土地1建物1車位1,十層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,105.34,2,1,1,有,有,15360000,175737,坡道平面,30.74,2250000,,RPXQMLPKPHOFFCA56CA,40.1,3.95,3.71,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號11樓,12.11,住,,,1070623,土地1建物1車位1,十一層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,104.62,2,1,1,有,有,15150000,175178,坡道平面,30.01,2080000,,RPORMLPKPHOFFCA38CA,40.1,3.95,3.71,,
內湖區,房地(土地+建物),臺北市內湖區新明路４２８巷１號12樓,11.9,住,,,1070702,土地1建物1車位0,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,74.61,2,1,1,有,有,13180000,176652,,0.0,0,,RPSRMLPKPHOFFCA78CA,40.1,3.95,3.71,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號13樓,12.11,住,,,1070704,土地1建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,104.62,2,1,1,有,有,15260000,175714,坡道平面,30.01,2150000,,RPURMLPKPHOFFCA98CA,40.1,3.95,3.71,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號14樓,12.11,住,,,1070812,土地1建物1車位1,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,105.34,2,1,1,有,有,15460000,175737,坡道平面,30.74,2350000,,RPVRMLPKPHOFFCA09CA,40.1,3.95,3.71,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號15樓,12.11,住,,,1070709,土地1建物1車位1,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,105.34,1,1,1,有,有,15480000,178016,坡道平面,30.74,2200000,,RPOSMLPKPHOFFCA48CA,40.1,3.95,3.71,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號16樓,12.11,住,,,1070715,土地1建物1車位1,十六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,105.34,2,1,1,有,有,15560000,179759,坡道平面,30.74,2150000,,RPQSMLPKPHOFFCA68CA,40.1,3.95,3.71,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號17樓,12.11,住,,,1070812,土地1建物1車位1,十七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,105.34,2,1,1,有,有,15780000,180027,坡道平面,30.74,2350000,,RPRSMLPKPHOFFCA78CA,40.1,3.95,3.71,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號18樓,12.11,住,,,1070910,土地1建物1車位1,十八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,104.62,1,1,1,有,有,15650000,180941,坡道平面,30.01,2150000,,RPSSMLPKPHOFFCA88CA,40.1,3.95,3.71,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號4樓之1,13.08,住,,,1070408,土地1建物1車位1,四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,111.38,2,2,1,有,有,15000000,161210,坡道平面,30.74,2000000,,RPUSMLPKPHOFFCA09CA,38.84,7.43,5.36,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號6樓之1,13.08,住,,,1070511,土地1建物1車位1,六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,110.66,2,2,1,有,有,15750000,169870,坡道平面,30.01,2050000,,RPWSMLPKPHOFFCA66CA,38.84,7.43,5.36,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號7樓之1,13.08,住,,,1070611,土地1建物1車位1,七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,111.38,2,2,1,有,有,16000000,171131,坡道平面,30.74,2200000,,RPXSMLPKPHOFFCA76CA,38.84,7.43,5.36,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號8樓之1,13.08,住,,,1070406,土地1建物1車位1,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,111.38,2,2,1,有,有,15650000,169271,坡道平面,30.74,2000000,,RPPTMLPKPHOFFCA68CA,38.84,7.43,5.36,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號9樓之1,13.08,住,,,1070406,土地1建物1車位1,九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,111.38,2,2,1,有,有,15650000,169271,坡道平面,30.74,2000000,,RPQTMLPKPHOFFCA78CA,38.84,7.43,5.36,,
內湖區,房地(土地+建物),臺北市內湖區新明路４２８巷１號10樓之1,12.87,住,,,1070526,土地1建物1車位0,十層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,80.65,2,2,1,有,有,14300000,177309,,0.0,0,,RPSTMLPKPHOFFCA98CA,38.84,7.43,5.36,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號17樓之6,12.41,住,,,1070311,土地1建物1車位1,十七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,108.77000000000001,1,1,1,有,有,16230000,184269,坡道平面,32.36,2150000,,RPQQMLQKPHOFFCA58CA,41.06,3.54,4.33,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號18樓之6,12.41,住,,,1070523,土地1建物1車位1,十八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,107.15,1,2,1,有,有,16100000,184662,坡道平面,30.74,1990000,,RPRQMLQKPHOFFCA68CA,41.06,3.54,4.33,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號4樓之7,13.66,住,,,1070304,土地1建物1車位1,四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,114.97,2,2,1,有,有,15100000,159682,坡道平面,30.74,1650000,,RPSQMLQKPHOFFCA78CA,42.1,7.44,4.41,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號5樓之7,13.66,住,,,1070408,土地1建物1車位1,五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,114.97,2,2,1,有,有,16500000,169180,坡道平面,30.74,2250000,,RPTQMLQKPHOFFCA88CA,42.1,7.44,4.41,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號9樓之7,13.66,住,,,1070418,土地1建物1車位1,九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,114.97,1,2,1,有,有,16900000,175709,坡道平面,30.74,2100000,,RPUQMLQKPHOFFCA98CA,42.1,7.44,4.41,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號11樓之7,13.66,住,,,1070427,土地1建物1車位1,十一層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,114.97,2,2,1,有,有,17000000,178321,坡道平面,30.74,1980000,,RPQRMLQKPHOFFCA68CA,42.1,7.44,4.41,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號12樓之7,13.66,住,,,1070327,土地1建物1車位1,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,114.97,2,2,1,有,有,17300000,179271,坡道平面,30.74,2200000,,RPRRMLQKPHOFFCA78CA,42.1,7.44,4.41,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號12樓之5,12.11,住,,,1070124,土地1建物1車位1,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,105.36,2,2,1,有,有,15000000,174216,坡道平面,30.74,2000000,,RPPNMLQKPHOFFCA18CA,39.07,4.81,3.9,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號14樓之5,12.11,住,,,1070408,土地1建物1車位1,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,104.64,2,2,1,有,有,15290000,177409,坡道平面,30.01,2050000,,RPUOMLQKPHOFFCA78CA,39.07,4.81,3.9,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號15樓之5,12.11,住,,,1070111,土地1建物1車位1,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,106.99000000000001,2,2,1,有,有,14880000,175265,坡道平面,32.36,1800000,,RPWOMLQKPHOFFCA98CA,39.07,4.81,3.9,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號3樓之6,12.41,住,,,1070402,土地1建物1車位1,三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,107.15,2,2,1,有,有,14700000,166209,坡道平面,30.74,2000000,,RPQPMLQKPHOFFCA48CA,41.06,3.54,4.33,,
內湖區,房地(土地+建物),臺北市內湖區新明路４２８巷１號8樓之6,12.2,住,,,1071009,土地1建物1車位0,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,76.41,2,2,1,有,有,13200000,172752,,0.0,0,,RPRPMLQKPHOFFCA58CA,41.06,3.54,4.33,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號11樓之6,12.41,住,,,1070401,土地1建物1車位1,十一層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,107.15,2,2,1,有,有,15360000,174192,坡道平面,30.74,2050000,,RPTPMLQKPHOFFCA78CA,41.06,3.54,4.33,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號12樓之6,12.41,住,,,1070325,土地1建物1車位1,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,107.15,2,2,1,有,有,15700000,175370,坡道平面,30.74,2300000,,RPVPMLQKPHOFFCA98CA,41.06,3.54,4.33,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號13樓之6,12.41,住,,,1070423,土地1建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,108.77000000000001,2,2,1,有,有,15880000,179034,坡道平面,32.36,2200000,,RPWPMLQKPHOFFCA09CA,41.06,3.54,4.33,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號15樓之6,12.41,住,,,1070127,土地1建物1車位1,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,106.42,2,2,1,有,有,15050000,172752,坡道平面,30.01,1850000,,RPOQMLQKPHOFFCA38CA,41.06,3.54,4.33,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號11樓之1,13.08,住,,,1070411,土地1建物1車位1,十一層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,110.66,2,2,1,有,有,16000000,172350,坡道平面,30.01,2100000,,RPVTMLPKPHOFFCA66CA,38.84,7.43,5.36,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號12樓之1,13.08,住,,,1070529,土地1建物1車位1,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,111.38,2,2,1,有,有,16300000,174851,坡道平面,30.74,2200000,,RPOUMLPKPHOFFCA68CA,38.84,7.43,5.36,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號17樓之1,13.08,住,,,1070727,土地1建物1車位1,十七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,111.38,2,2,1,有,有,16850000,179812,坡道平面,30.74,2350000,,RPPUMLPKPHOFFCA78CA,38.84,7.43,5.36,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號3樓之2,13.45,住,,,1070331,土地1建物1車位1,三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,115.34,2,2,1,有,有,15880000,167269,坡道平面,32.36,2000000,,RPSUMLPKPHOFFCA09CA,41.43,7.36,4.35,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號9樓之2,13.45,住,,,1070317,土地1建物1車位1,九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,113.71000000000001,2,1,1,有,有,16500000,172954,坡道平面,30.74,2150000,,RPTUMLPKPHOFFCA56CA,41.43,7.36,4.35,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號10樓之2,13.45,住,,,1070406,土地1建物1車位1,十層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,113.71000000000001,2,2,1,有,有,16450000,173557,坡道平面,30.74,2050000,,RPVUMLPKPHOFFCA76CA,41.43,7.36,4.35,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號9樓之3,12.28,住,,,1070319,土地1建物1車位1,九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,106.39,1,2,1,有,有,15170000,172769,坡道平面,30.74,2100000,,RPVVMLPKPHOFFCA86CA,39.42,4.02,5.0,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號10樓之3,12.28,住,,,1070409,土地1建物1車位1,十層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,106.39,2,2,1,有,有,15500000,177792,坡道平面,30.74,2050000,,RPWVMLPKPHOFFCA96CA,39.42,4.02,5.0,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號11樓之3,12.28,住,,,1070526,土地1建物1車位1,十一層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,106.39,1,2,1,有,有,15800000,178453,坡道平面,30.74,2300000,,RPOWMLPKPHOFFCA88CA,39.42,4.02,5.0,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號13樓之3,12.28,住,,,1070406,土地1建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,106.39,1,2,1,有,有,15530000,174884,坡道平面,30.74,2300000,,RPPWMLPKPHOFFCA98CA,39.42,4.02,5.0,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號18樓之3,12.28,住,,,1070610,土地1建物1車位1,十八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,106.39,2,2,1,有,有,16400000,185063,坡道平面,30.74,2400000,,RPQWMLPKPHOFFCA09CA,39.42,4.02,5.0,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號6樓之5,12.11,住,,,1070304,土地1建物1車位1,六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,105.36,2,2,1,有,有,14100000,166845,坡道平面,30.74,1650000,,RPTWMLPKPHOFFCA76CA,39.07,4.81,3.9,,
內湖區,房地(土地+建物),臺北市內湖區新明路４２８巷１號11樓之2,13.24,住,,,1070409,土地1建物1車位0,十一層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,82.97,1,2,1,有,有,14900000,179583,,0.0,0,,RPOVMLPKPHOFFCA78CA,41.43,7.36,4.35,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號13樓之2,13.45,住,,,1070406,土地1建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,113.71000000000001,2,1,1,有,有,16820000,175003,坡道平面,30.74,2300000,,RPPVMLPKPHOFFCA88CA,41.43,7.36,4.35,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號14樓之2,13.45,住,,,1070311,土地1建物1車位1,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,113.71000000000001,2,2,1,有,有,16700000,176570,坡道平面,30.74,2050000,,RPSVMLPKPHOFFCA56CA,41.43,7.36,4.35,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號7樓之5,12.11,住,,,1070310,土地1建物1車位1,七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,105.36,2,2,1,有,有,14880000,171938,坡道平面,30.74,2050000,,RPVWMLPKPHOFFCA96CA,39.07,4.81,3.9,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號8樓之5,12.11,住,,,1070415,土地1建物1車位1,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,105.36,2,2,1,有,有,15150000,175556,坡道平面,30.74,2050000,,RPWWMLPKPHOFFCA07CA,39.07,4.81,3.9,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號10樓之5,12.11,住,,,1070320,土地1建物1車位1,十層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,105.36,2,2,1,有,有,15050000,174886,坡道平面,30.74,2000000,,RPONNLPKPHOFFCA08CA,39.07,4.81,3.9,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號13樓之5,12.11,住,,,1070209,土地1建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,106.99000000000001,2,2,1,有,有,15200000,176873,坡道平面,32.36,2000000,,RPSNMLQKPHOFFCA48CA,39.07,4.81,3.9,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號4樓之3,12.28,住,,,1070907,土地1建物1車位1,四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,125.91,2,2,1,有,有,15000000,165896,坡道平面,50.26,2450000,,RPSQMLTKPHOFFCA09CA,39.42,4.02,5.0,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號13樓之7,13.66,住,,,1070310,土地1建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,114.97,1,2,1,有,有,17170000,178321,坡道平面,30.74,2150000,,RPQNMLRKPHOFFCA38CA,42.1,7.44,4.41,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號14樓之7,13.87,住,,,1070106,土地1建物1車位2,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,145.71,2,2,1,有,有,18900000,178084,坡道平面,61.48,3900000,,RPRNMLRKPHOFFCA48CA,42.1,7.44,4.41,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號15樓之7,13.66,住,,,1070102,土地1建物1車位1,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,114.97,2,2,1,有,有,16250000,172148,坡道平面,30.74,1750000,,RPSNMLRKPHOFFCA58CA,42.1,7.44,4.41,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號7樓之8,13.08,住,,,1070613,土地1建物1車位1,七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,110.53,2,2,1,有,有,15960000,170889,坡道平面,30.01,2200000,,RPTNMLRKPHOFFCA68CA,38.81,7.39,5.39,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號8樓之8,13.08,住,,,1070625,土地1建物1車位1,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,111.25,2,2,1,有,有,16080000,172401,坡道平面,30.74,2200000,,RPUNMLRKPHOFFCA78CA,38.81,7.39,5.39,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號10樓之8,13.08,住,,,1070311,土地1建物1車位1,十層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,111.25,2,2,1,有,有,16000000,172028,坡道平面,30.74,2150000,,RPVNMLRKPHOFFCA88CA,38.81,7.39,5.39,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號12樓之8,13.08,住,,,1070527,土地1建物1車位1,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,111.25,2,2,1,有,有,16300000,175134,坡道平面,30.74,2200000,,RPWNMLRKPHOFFCA98CA,38.81,7.39,5.39,,
